200.000000, -1572438.000000,294195.861331
400.000000, -768176.400000,159325.794299
600.000000, -380890.600000,61832.837281
800.000000, -152786.000000,10300.170795
1000.000000, -68380.900000,36991.407008
1200.000000, -29246.300000,7943.736351
1400.000000, -2720.500000,444.458125
1600.000000, -2669.200000,460.680610
1800.000000, -2261.300000,589.669915
2000.000000, -2052.200000,118.838394
2200.000000, -1935.300000,155.805420
2400.000000, -1935.300000,155.805420
2600.000000, -1826.500000,190.211001
2800.000000, -1807.200000,196.314197
3000.000000, -1807.200000,196.314197
3200.000000, -1807.200000,196.314197
3400.000000, -1761.700000,80.416721
3600.000000, -1657.800000,113.272786
3800.000000, -1651.300000,115.328266
4000.000000, -1575.300000,139.361576
4200.000000, -1416.700000,189.515300
4400.000000, -1416.700000,189.515300
4600.000000, -1416.700000,189.515300
4800.000000, -1344.900000,212.220454
5000.000000, -1338.700000,214.181066
5200.000000, -1338.700000,214.181066
5400.000000, -1258.200000,14.925951
5600.000000, -1238.400000,8.664641
5800.000000, -1231.200000,6.387801
6000.000000, -1231.200000,6.387801
6200.000000, -1231.200000,6.387801
6400.000000, -1231.200000,6.387801
6600.000000, -1231.200000,6.387801
6800.000000, -1231.200000,6.387801
7000.000000, -1231.200000,6.387801
7200.000000, -1225.300000,4.522057
7400.000000, -1191.800000,99.864729
7600.000000, -1189.900000,99.263896
7800.000000, -1189.900000,99.263896
8000.000000, -1189.900000,99.263896
8200.000000, -1189.900000,99.263896
8400.000000, -1086.700000,66.629190
8600.000000, -1063.800000,59.387574
8800.000000, -1049.400000,54.833895
9000.000000, -1049.400000,54.833895
9200.000000, -1044.200000,53.189510
9400.000000, -1044.200000,53.189510
9600.000000, -1044.200000,53.189510
9800.000000, -1044.200000,53.189510
10000.000000, -1044.200000,53.189510
10200.000000, -1044.200000,53.189510
10400.000000, -1039.100000,51.576749
10600.000000, -1039.100000,51.576749
10800.000000, -1039.100000,51.576749
11000.000000, -1039.100000,51.576749
11200.000000, -1039.100000,51.576749
11400.000000, -1032.900000,49.616136
11600.000000, -1032.900000,49.616136
11800.000000, -1032.900000,49.616136
12000.000000, -1032.900000,49.616136
12200.000000, -1032.900000,49.616136
12400.000000, -1032.900000,49.616136
12600.000000, -1032.900000,49.616136
12800.000000, -1032.900000,49.616136
13000.000000, -1019.500000,45.378684
13200.000000, -953.300000,24.444406
13400.000000, -949.600000,23.274364
13600.000000, -949.600000,23.274364
13800.000000, -949.600000,23.274364
14000.000000, -833.900000,13.313189
14200.000000, -833.900000,13.313189
14400.000000, -833.900000,13.313189
14600.000000, -833.900000,13.313189
14800.000000, -833.900000,13.313189
15000.000000, -833.900000,13.313189
15200.000000, -833.900000,13.313189
15400.000000, -833.800000,13.344812
15600.000000, -833.700000,13.376435
15800.000000, -833.700000,13.376435
16000.000000, -833.700000,13.376435
16200.000000, -812.000000,20.238577
16400.000000, -812.000000,20.238577
16600.000000, -812.000000,20.238577
16800.000000, -812.000000,20.238577
17000.000000, -812.000000,20.238577
17200.000000, -780.600000,30.168129
17400.000000, -780.600000,30.168129
17600.000000, -780.600000,30.168129
17800.000000, -756.600000,37.757595
18000.000000, -756.600000,37.757595
18200.000000, -756.600000,37.757595
18400.000000, -756.600000,37.757595
18600.000000, -756.600000,37.757595
18800.000000, -756.600000,37.757595
19000.000000, -756.600000,37.757595
19200.000000, -755.600000,38.073823
19400.000000, -755.600000,38.073823
19600.000000, -755.600000,38.073823
19800.000000, -755.300000,38.168691
20000.000000, -755.300000,38.168691
20200.000000, -750.000000,39.844699
20400.000000, -750.000000,39.844699
20600.000000, -746.500000,40.951496
20800.000000, -742.400000,42.248030
21000.000000, -742.400000,42.248030
21200.000000, -742.400000,42.248030
21400.000000, -742.400000,42.248030
21600.000000, -732.800000,45.283816
21800.000000, -732.800000,45.283816
22000.000000, -732.800000,45.283816
22200.000000, -732.800000,45.283816
22400.000000, -729.600000,46.295745
22600.000000, -715.200000,50.849425
22800.000000, -715.200000,50.849425
23000.000000, -710.500000,52.335695
23200.000000, -710.500000,52.335695
23400.000000, -710.500000,52.335695
23600.000000, -710.500000,52.335695
23800.000000, -710.500000,52.335695
24000.000000, -709.300000,52.715169
24200.000000, -700.700000,55.434727
24400.000000, -700.700000,55.434727
24600.000000, -700.700000,55.434727
24800.000000, -700.700000,55.434727
25000.000000, -700.700000,55.434727
25200.000000, -700.700000,55.434727
25400.000000, -697.600000,56.415033
25600.000000, -697.600000,56.415033
25800.000000, -695.700000,57.015866
26000.000000, -695.700000,57.015866
26200.000000, -695.700000,57.015866
26400.000000, -695.700000,57.015866
26600.000000, -695.700000,57.015866
26800.000000, -695.700000,57.015866
27000.000000, -661.700000,67.767610
27200.000000, -661.700000,67.767610
27400.000000, -661.700000,67.767610
27600.000000, -661.700000,67.767610
27800.000000, -661.700000,67.767610
28000.000000, -661.700000,67.767610
28200.000000, -661.700000,67.767610
28400.000000, -661.700000,67.767610
28600.000000, -661.700000,67.767610
28800.000000, -661.700000,67.767610
29000.000000, -661.700000,67.767610
29200.000000, -660.600000,68.115461
29400.000000, -660.600000,68.115461
29600.000000, -660.600000,68.115461
29800.000000, -660.600000,68.115461
30000.000000, -660.600000,68.115461
30200.000000, -660.600000,68.115461
30400.000000, -660.600000,68.115461
30600.000000, -660.600000,68.115461
30800.000000, -660.600000,68.115461
31000.000000, -656.900000,69.285504
31200.000000, -656.900000,69.285504
31400.000000, -655.200000,69.823091
31600.000000, -655.200000,69.823091
31800.000000, -655.200000,69.823091
32000.000000, -654.900000,69.917959
32200.000000, -654.900000,69.917959
32400.000000, -654.900000,69.917959
32600.000000, -654.900000,69.917959
32800.000000, -654.900000,69.917959
33000.000000, -654.900000,69.917959
33200.000000, -654.900000,69.917959
33400.000000, -646.000000,72.732386
33600.000000, -646.000000,72.732386
33800.000000, -645.900000,72.764009
34000.000000, -645.900000,72.764009
34200.000000, -645.900000,72.764009
34400.000000, -645.900000,72.764009
34600.000000, -645.900000,72.764009
34800.000000, -644.700000,69.348749
35000.000000, -644.700000,69.348749
35200.000000, -644.700000,69.348749
35400.000000, -644.700000,69.348749
35600.000000, -644.700000,69.348749
35800.000000, -644.700000,69.348749
36000.000000, -644.700000,69.348749
36200.000000, -644.700000,69.348749
36400.000000, -644.700000,69.348749
36600.000000, -644.700000,69.348749
36800.000000, -644.700000,69.348749
37000.000000, -642.700000,69.981205
37200.000000, -641.400000,66.281340
37400.000000, -641.400000,66.281340
37600.000000, -641.400000,66.281340
37800.000000, -641.400000,66.281340
38000.000000, -636.500000,67.830856
38200.000000, -636.500000,67.830856
38400.000000, -636.500000,67.830856
38600.000000, -636.500000,67.830856
38800.000000, -636.500000,67.830856
39000.000000, -636.500000,67.830856
39200.000000, -636.500000,67.830856
39400.000000, -636.500000,67.830856
39600.000000, -632.200000,55.592841
39800.000000, -632.200000,55.592841
40000.000000, -632.200000,55.592841
40200.000000, -632.200000,55.592841
40400.000000, -632.200000,55.592841
40600.000000, -632.200000,55.592841
40800.000000, -632.200000,55.592841
41000.000000, -632.200000,55.592841
41200.000000, -632.200000,55.592841
41400.000000, -632.200000,55.592841
41600.000000, -632.200000,55.592841
41800.000000, -632.200000,55.592841
42000.000000, -632.200000,55.592841
42200.000000, -632.200000,55.592841
42400.000000, -632.200000,55.592841
42600.000000, -632.200000,55.592841
42800.000000, -632.200000,55.592841
43000.000000, -632.200000,55.592841
43200.000000, -632.200000,55.592841
43400.000000, -632.200000,55.592841
43600.000000, -632.200000,55.592841
43800.000000, -632.200000,55.592841
44000.000000, -623.500000,58.344023
44200.000000, -623.500000,58.344023
44400.000000, -623.500000,58.344023
44600.000000, -623.500000,58.344023
44800.000000, -623.500000,58.344023
45000.000000, -623.500000,58.344023
45200.000000, -623.500000,58.344023
45400.000000, -623.500000,58.344023
45600.000000, -623.500000,58.344023
45800.000000, -623.500000,58.344023
46000.000000, -623.500000,58.344023
46200.000000, -623.500000,58.344023
46400.000000, -623.500000,58.344023
46600.000000, -623.500000,58.344023
46800.000000, -623.500000,58.344023
47000.000000, -623.500000,58.344023
47200.000000, -622.400000,55.213368
47400.000000, -622.400000,55.213368
47600.000000, -622.400000,55.213368
47800.000000, -622.400000,55.213368
48000.000000, -622.400000,55.213368
48200.000000, -620.800000,55.719332
48400.000000, -620.800000,55.719332
48600.000000, -620.800000,55.719332
48800.000000, -620.800000,55.719332
49000.000000, -620.800000,55.719332
49200.000000, -620.800000,55.719332
49400.000000, -620.800000,55.719332
49600.000000, -620.800000,55.719332
49800.000000, -620.800000,55.719332
50000.000000, -620.800000,55.719332
50200.000000, -620.800000,55.719332
50400.000000, -620.800000,55.719332
50600.000000, -620.800000,55.719332
50800.000000, -620.800000,55.719332
51000.000000, -620.800000,55.719332
51200.000000, -620.800000,55.719332
51400.000000, -620.800000,55.719332
51600.000000, -620.800000,55.719332
51800.000000, -620.800000,55.719332
52000.000000, -620.800000,55.719332
52200.000000, -620.800000,55.719332
52400.000000, -620.800000,55.719332
52600.000000, -620.800000,55.719332
52800.000000, -620.800000,55.719332
53000.000000, -620.800000,55.719332
53200.000000, -620.800000,55.719332
53400.000000, -620.800000,55.719332
53600.000000, -620.800000,55.719332
53800.000000, -620.800000,55.719332
54000.000000, -620.800000,55.719332
54200.000000, -620.800000,55.719332
54400.000000, -620.800000,55.719332
54600.000000, -620.800000,55.719332
54800.000000, -620.800000,55.719332
55000.000000, -620.800000,55.719332
55200.000000, -620.800000,55.719332
55400.000000, -620.800000,55.719332
55600.000000, -620.800000,55.719332
55800.000000, -614.400000,57.743190
56000.000000, -614.400000,57.743190
56200.000000, -614.400000,57.743190
56400.000000, -614.400000,57.743190
56600.000000, -614.400000,57.743190
56800.000000, -614.400000,57.743190
57000.000000, -614.400000,57.743190
57200.000000, -614.400000,57.743190
57400.000000, -614.400000,57.743190
57600.000000, -614.400000,57.743190
57800.000000, -614.400000,57.743190
58000.000000, -614.400000,57.743190
58200.000000, -614.400000,57.743190
58400.000000, -614.400000,57.743190
58600.000000, -614.400000,57.743190
58800.000000, -614.400000,57.743190
59000.000000, -614.400000,57.743190
59200.000000, -614.400000,57.743190
59400.000000, -614.400000,57.743190
59600.000000, -614.400000,57.743190
59800.000000, -614.400000,57.743190
60000.000000, -614.400000,57.743190
60200.000000, -614.400000,57.743190
60400.000000, -614.400000,57.743190
60600.000000, -614.400000,57.743190
60800.000000, -614.400000,57.743190
61000.000000, -614.400000,57.743190
61200.000000, -614.400000,57.743190
61400.000000, -614.400000,57.743190
61600.000000, -614.400000,57.743190
61800.000000, -614.400000,57.743190
62000.000000, -614.400000,57.743190
62200.000000, -614.400000,57.743190
62400.000000, -614.400000,57.743190
