1342,-16
1344,-16
1346,-16
1348,-16
1350,-16
1352,-16
1354,-16
1356,-16
1358,-16
1360,-16
1362,-16
1364,-16
1366,-16
1368,-16
1370,-16
1372,-16
1374,-16
1376,-16
1378,-16
1380,-16
1382,-16
1384,-16
1386,-16
1388,-16
1390,-16
1392,-16
1394,-16
1396,-16
1398,-16
1400,-16
1402,-16
1404,-16
1406,-16
1408,-16
1410,-16
1412,-16
1414,-16
1416,-16
1418,-16
1420,-16
1422,-16
1424,-16
1426,-16
1428,-16
1430,-16
1432,-16
1434,-16
1436,-16
1438,-16
1440,-16
1442,-16
1444,-16
1446,-16
1448,-16
1450,-16
1452,-16
1454,-16
1456,-16
1458,-16
1460,-16
1462,-16
1464,-16
1466,-16
1468,-16
1470,-16
1472,-16
1474,-16
1476,-16
1478,-16
1480,-16
1482,-16
1484,-16
1486,-16
1488,-16
1490,-16
1492,-16
1494,-16
1496,-16
1498,-16
1500,-16
1502,-16
1504,-16
1506,-16
1508,-16
1510,-16
1512,-16
1514,-16
1516,-16
1518,-16
1520,-16
1522,-16
1524,-16
1526,-16
1528,-16
1530,-16
1532,-16
1534,-16
1536,-16
1538,-16
1540,-16
1542,-16
1544,-16
1546,-16
1548,-16
1550,-16
1552,-16
1554,-16
1556,-16
1558,-16
1560,-16
1562,-16
1564,-16
1566,-16
1568,-16
1570,-16
1572,-16
1574,-16
1576,-16
1578,-16
1580,-16
1582,-16
1584,-16
1586,-16
1588,-16
1590,-16
1592,-16
1594,-16
1596,-16
1598,-16
1600,-16
1602,-16
1604,-16
1606,-16
1608,-16
1610,-16
1612,-16
1614,-16
1616,-16
1618,-16
1620,-16
1622,-16
1624,-16
1626,-16
1628,-16
1630,-16
1632,-16
1634,-16
1636,-16
1638,-16
1640,-16
1642,-16
1644,-16
1646,-16
1648,-16
1650,-16
1652,-16
1654,-16
1656,-16
1658,-16
1660,-16
1662,-16
1664,-16
1666,-16
1668,-16
1670,-16
1672,-16
1674,-16
1676,-16
1678,-16
1680,-16
1682,-16
1684,-16
1686,-16
1688,-16
1690,-16
1692,-16
1694,-16
1696,-16
1698,-16
1700,-16
1702,-16
1704,-16
1706,-16
1708,-16
1710,-16
1712,-16
1714,-16
1716,-16
1718,-16
1720,-16
1722,-16
1724,-16
1726,-16
1728,-16
1730,-16
1732,-16
1734,-16
1736,-16
1738,-16
1740,-16
1742,-16
1744,-16
1746,-16
1748,-16
1750,-16
1752,-16
1754,-16
1756,-16
1758,-16
1760,-16
1762,-16
1764,-16
1766,-16
1768,-16
1770,-16
1772,-16
1774,-16
1776,-16
1778,-16
1780,-16
1782,-16
1784,-16
1786,-16
1788,-16
1790,-16
1792,-16
1794,-16
1796,-16
1798,-16
1800,-16
1802,-16
1804,-16
1806,-16
1808,-16
1810,-16
1812,-16
1814,-16
1816,-16
1818,-16
1820,-16
1822,-16
1824,-16
1826,-16
1828,-16
1830,-16
1832,-16
1834,-16
1836,-16
1838,-16
1840,-16
1842,-16
1844,-16
1846,-16
1848,-16
1850,-16
1852,-16
1854,-16
1856,-16
1858,-16
1860,-16
1862,-16
1864,-16
1866,-16
1868,-16
1870,-16
1872,-16
1874,-16
1876,-16
1878,-16
1880,-16
1882,-16
1884,-16
1886,-16
1888,-16
1890,-16
1892,-16
1894,-16
1896,-16
1898,-16
1900,-16
1902,-16
1904,-16
1906,-16
1908,-16
1910,-16
1912,-16
1914,-16
1916,-16
1918,-16
1920,-16
1922,-16
1924,-16
1926,-16
1928,-16
1930,-16
1932,-16
1934,-16
1936,-16
1938,-16
1940,-16
1942,-16
1944,-16
1946,-16
1948,-16
1950,-16
1952,-16
1954,-16
1956,-16
1958,-16
1960,-16
1962,-16
1964,-16
1966,-16
1968,-16
1970,-16
1972,-16
1974,-16
1976,-16
1978,-16
1980,-16
1982,-16
1984,-16
1986,-16
1988,-16
1990,-16
1992,-16
1994,-16
1996,-16
1998,-16
2000,-16
