2,-137
4,-137
6,-134
8,-134
10,-99
12,-99
14,-99
16,-99
18,-99
20,-99
22,-99
24,-99
26,-99
28,-80
30,-80
32,-80
34,-80
36,-80
38,-80
40,-80
42,-80
44,-80
46,-80
48,-80
50,-80
52,-80
54,-80
56,-80
58,-80
60,-80
62,-80
64,-80
66,-80
68,-80
70,-80
72,-80
74,-80
76,-80
78,-80
80,-80
82,-80
84,-80
86,-80
88,-80
90,-80
92,-80
94,-80
96,-80
98,-80
100,-80
102,-79
104,-79
106,-71
108,-71
110,-71
112,-71
114,-71
116,-71
118,-71
120,-71
122,-71
124,-71
126,-71
128,-71
130,-71
132,-71
134,-71
136,-71
138,-71
140,-71
142,-71
144,-71
146,-71
148,-71
150,-71
152,-71
154,-71
156,-71
158,-71
160,-71
162,-71
164,-71
166,-71
168,-71
170,-71
172,-71
174,-71
176,-71
178,-71
180,-71
182,-71
184,-71
186,-71
188,-71
190,-71
192,-71
194,-71
196,-71
198,-71
200,-71
202,-71
204,-71
206,-71
208,-71
210,-71
212,-71
214,-71
216,-68
218,-68
220,-68
222,-68
224,-68
226,-68
228,-68
230,-68
232,-68
234,-68
236,-68
238,-68
240,-68
242,-68
244,-68
246,-68
248,-68
250,-68
252,-68
254,-68
256,-68
258,-68
260,-68
262,-68
264,-68
266,-68
268,-68
270,-68
272,-68
274,-68
276,-66
278,-66
280,-66
282,-66
284,-66
286,-66
288,-66
290,-61
292,-61
294,-61
296,-61
298,-61
300,-61
302,-61
304,-61
306,-61
308,-61
310,-61
312,-61
314,-61
316,-61
318,-61
320,-61
322,-61
324,-61
326,-61
328,-61
330,-61
332,-61
334,-61
336,-61
338,-61
340,-61
342,-61
344,-61
346,-61
348,-61
350,-61
352,-61
354,-61
356,-61
358,-61
360,-61
362,-61
364,-61
366,-61
368,-61
370,-61
372,-61
374,-61
376,-54
378,-54
380,-54
382,-54
384,-54
386,-54
388,-54
390,-54
392,-54
394,-54
396,-54
398,-54
400,-54
402,-54
404,-54
406,-54
408,-54
410,-54
412,-54
414,-54
416,-54
418,-54
420,-54
422,-54
424,-54
426,-54
428,-52
430,-52
432,-52
434,-52
436,-52
438,-52
440,-52
442,-52
444,-52
446,-52
448,-52
450,-51
452,-51
454,-51
456,-51
458,-51
460,-51
462,-51
464,-51
466,-51
468,-51
470,-51
472,-51
474,-51
476,-51
478,-51
480,-51
482,-51
484,-51
486,-51
488,-51
490,-51
492,-51
494,-51
496,-51
498,-51
500,-51
502,-51
504,-51
506,-51
508,-51
510,-51
512,-51
514,-51
516,-51
518,-51
520,-51
522,-51
524,-51
526,-51
528,-51
530,-51
532,-51
534,-51
536,-51
538,-51
540,-51
542,-51
544,-51
546,-51
548,-51
550,-51
552,-51
554,-51
556,-51
558,-51
560,-51
562,-51
564,-51
566,-51
568,-51
570,-51
572,-51
574,-51
576,-50
578,-50
580,-50
582,-50
584,-50
586,-50
588,-50
590,-50
592,-50
594,-50
596,-50
598,-50
600,-50
602,-50
604,-50
606,-50
608,-50
610,-50
612,-50
614,-50
616,-50
618,-50
620,-50
622,-50
624,-50
